"beta","lamda1","lamda2","p","negLL","lamda.twa","R0","prob"
8.17251273129678e-06,1.83294860878814e-06,0.000196110772794395,1.23221417327792e-05,11.3041127730213,7.34606312630777e-05,2.26732060563921,5.57653416057536e-05
9.80701527755614e-06,1.83294860878814e-06,0.000196110772794395,2.43454301552013e-05,10.6231663993462,7.34606312630777e-05,2.48372528160974,0.00011017818643753
1.14415178238155e-05,1.83294860878814e-06,0.000196110772794395,3.78613108737311e-05,10.1815807885424,7.34606312630777e-05,2.68272991936546,0.00017134593809278
1.30760203700749e-05,1.83294860878814e-06,0.000196110772794395,5.1400484863584e-05,9.87586295240399,7.34606312630777e-05,2.86795891986092,0.000232619106262514
1.47105229163342e-05,1.83294860878814e-06,0.000196110772794395,6.41986789276761e-05,9.65352792493061,7.34606312630777e-05,3.04192980059716,0.000290538880226992
1.63450254625936e-05,1.83294860878814e-06,0.000196110772794395,7.59428654560092e-05,9.48552927071462,7.34606312630777e-05,3.20647555074295,0.000343688615706172
1.79795280088529e-05,1.83294860878814e-06,0.000196110772794395,8.65611681633982e-05,9.35465924753898,7.34606312630777e-05,3.36297992906046,0.000391743027884832
1.96140305551123e-05,1.83294860878814e-06,0.000196110772794395,9.60969975716178e-05,9.25015248522721,7.34606312630777e-05,3.51251797846143,0.000434898576325649
2.12485331013716e-05,1.83294860878814e-06,0.000196110772794395,0.000104641849828601,9.16496699238601,7.34606312630777e-05,3.65594462413833,0.000473569337903872
2.2883035647631e-05,1.83294860878814e-06,0.000196110772794395,0.000112301626082314,9.09432221651781,7.34606312630777e-05,3.79395303615071,0.000508234581063318
2.45175381938904e-05,1.83294860878814e-06,0.000196110772794395,0.000119180724877702,9.03486952045466,7.34606312630777e-05,3.92711448601495,0.000539366774036236
8.17251273129678e-06,2.19953833054577e-06,0.000196110772794395,1.69252852084428e-05,10.9867018879967,7.36920641682277e-05,2.27088931959846,7.659742371838e-05
9.80701527755614e-06,2.19953833054577e-06,0.000196110772794395,3.3183963708125e-05,10.3134438195736,7.36920641682277e-05,2.48763461188327,0.000150178038213422
1.14415178238155e-05,2.19953833054577e-06,0.000196110772794395,5.12604380824231e-05,9.87859129078272,7.36920641682277e-05,2.68695247866666,0.000231985307628998
1.30760203700749e-05,2.19953833054577e-06,0.000196110772794395,6.91937109762712e-05,9.57860058131645,7.36920641682277e-05,2.87247302563248,0.000313144501438165
1.47105229163342e-05,2.19953833054577e-06,0.000196110772794395,8.60041927216849e-05,9.3611145103214,7.36920641682277e-05,3.04671773280025,0.000389222368210019
1.63450254625936e-05,2.19953833054577e-06,0.000196110772794395,0.000101318955589391,9.19723704092389,7.36920641682277e-05,3.21152247442436,0.000458531178435505
1.79795280088529e-05,2.19953833054577e-06,0.000196110772794395,0.000115078765679433,9.06989374509937,7.36920641682277e-05,3.36827318727357,0.000520802861941652
1.96140305551123e-05,2.19953833054577e-06,0.000196110772794395,0.00012736818965114,8.9684285347702,7.36920641682277e-05,3.51804660635406,0.000576420135365561
2.12485331013716e-05,2.19953833054577e-06,0.000196110772794395,0.00013832747585756,8.88588667049655,7.36920641682277e-05,3.66169900249223,0.000626017709578692
2.2883035647631e-05,2.19953833054577e-06,0.000196110772794395,0.000148109768140964,8.81755688247821,7.36920641682277e-05,3.7999246367824,0.00067028865554746
2.45175381938904e-05,2.19953833054577e-06,0.000196110772794395,0.00015686176940157,8.76014559011096,7.36920641682277e-05,3.93329567991006,0.000709896894976596
8.17251273129678e-06,2.5661280523034e-06,0.000196110772794395,2.2583363761519e-05,10.6982970394999,7.39234970733777e-05,2.2744524340985,0.000102203742018155
9.80701527755614e-06,2.5661280523034e-06,0.000196110772794395,4.37830698194709e-05,10.0362633491074,7.39234970733777e-05,2.49153780825656,0.000198145573876682
1.14415178238155e-05,2.5661280523034e-06,0.000196110772794395,6.6998674551586e-05,9.61083772158114,7.39234970733777e-05,2.69116841259837,0.000303210598816836
1.30760203700749e-05,2.5661280523034e-06,0.000196110772794395,8.97317308805465e-05,9.31868610696466,7.39234970733777e-05,2.87698004858612,0.000406091792640062
1.47105229163342e-05,2.5661280523034e-06,0.000196110772794395,0.000110804344614813,9.1077445730948,7.39234970733777e-05,3.05149815254047,0.000501458452827994
1.63450254625936e-05,2.5661280523034e-06,0.000196110772794395,0.000129818038535819,8.9493767915794,7.39234970733777e-05,3.2165614792746,0.000587507222569989
1.79795280088529e-05,2.5661280523034e-06,0.000196110772794395,0.000146759343760232,8.82671643000373,7.39234970733777e-05,3.37355814014647,0.000664177146806742
1.96140305551123e-05,2.5661280523034e-06,0.000196110772794395,0.000161780617789795,8.72926935167861,7.39234970733777e-05,3.52356655960177,0.000732157737825577
2.12485331013716e-05,2.5661280523034e-06,0.000196110772794395,0.000175090741685868,8.65020619450859,7.39234970733777e-05,3.66744435198943,0.000792394312114033
2.2883035647631e-05,2.5661280523034e-06,0.000196110772794395,0.000186904433054374,8.58491312492704,7.39234970733777e-05,3.80588686772669,0.000845858600147433
2.45175381938904e-05,2.5661280523034e-06,0.000196110772794395,0.000197420838000085,8.53017287422574,7.39234970733777e-05,3.93946717525731,0.000893451861690749
8.17251273129678e-06,2.93271777406103e-06,0.000196110772794395,2.92651432239434e-05,10.4391134011978,7.41549299785277e-05,2.27800997541425,0.000132442942502693
9.80701527755614e-06,2.93271777406103e-06,0.000196110772794395,5.59069977720559e-05,9.79182100188035,7.41549299785277e-05,2.49543489951235,0.000253013875065015
1.14415178238155e-05,2.93271777406103e-06,0.000196110772794395,8.45219972199545e-05,9.37849873534943,7.41549299785277e-05,2.6953777522495,0.000382514513336005
1.30760203700749e-05,2.93271777406103e-06,0.000196110772794395,0.000112081650623815,9.09628292885076,7.41549299785277e-05,2.88148002195728,0.000507239055540716
1.47105229163342e-05,2.93271777406103e-06,0.000196110772794395,0.000137268979470866,8.89356820319424,7.41549299785277e-05,3.05627109506933,0.00062122735625599
1.63450254625936e-05,2.93271777406103e-06,0.000196110772794395,0.000159720195951527,8.74208704892599,7.41549299785277e-05,3.22159260245203,0.000722833049783942
1.79795280088529e-05,2.93271777406103e-06,0.000196110772794395,0.00017951429306272,8.62525572611565,7.41549299785277e-05,3.3788348266512,0.000812413628478862
1.96140305551123e-05,2.93271777406103e-06,0.000196110772794395,0.000196903949907211,8.53279451204701,7.41549299785277e-05,3.5290778789095,0.00089111262215787
2.12485331013716e-05,2.93271777406103e-06,0.000196110772794395,0.000212188118443623,8.45803732560638,7.41549299785277e-05,3.67318071499699,0.000960282974039605
2.2883035647631e-05,2.93271777406103e-06,0.000196110772794395,0.000225656690239808,8.39649578338357,7.41549299785277e-05,3.81183977294995,0.00102123662344926
2.45175381938904e-05,2.93271777406103e-06,0.000196110772794395,0.000237569568526771,8.34505005726958,7.41549299785277e-05,3.94562901756621,0.00107514979386938
8.17251273129678e-06,3.29930749581866e-06,0.000196110772794395,3.68238797286846e-05,10.2093640175669,7.43863628836778e-05,2.28156196961579,0.000166650918066995
9.80701527755614e-06,3.29930749581866e-06,0.000196110772794395,6.90754857026462e-05,9.58031065565369,7.43863628836778e-05,2.49932591420897,0.000312609458674244
1.14415178238155e-05,3.29930749581866e-06,0.000196110772794395,0.000102900205259818,9.18175092037584,7.43863628836778e-05,2.69958052846658,0.00046568731492116
1.30760203700749e-05,3.29930749581866e-06,0.000196110772794395,0.000134822365934547,8.91155245385342,7.43863628836778e-05,2.88597297872231,0.000610154911011578
1.47105229163342e-05,3.29930749581866e-06,0.000196110772794395,0.000163494104083738,8.71873362892709,7.43863628836778e-05,3.06103659536352,0.000739912327132427
1.63450254625936e-05,3.29930749581866e-06,0.000196110772794395,0.000188671235390347,8.5755045528725,7.43863628836778e-05,3.22661588082532,0.000853854477646007
1.79795280088529e-05,3.29930749581866e-06,0.000196110772794395,0.000210581381747707,8.4656383679288,7.43863628836778e-05,3.38410328545592,0.00095301149293986
1.96140305551123e-05,3.29930749581866e-06,0.000196110772794395,0.000229611460477607,8.37912197979242,7.43863628836778e-05,3.53458060466485,0.00103913441411469
2.12485331013716e-05,3.29930749581866e-06,0.000196110772794395,0.000246169483402118,8.3094903023346,7.43863628836778e-05,3.67890813355163,0.00111406974798161
2.2883035647631e-05,3.29930749581866e-06,0.000196110772794395,0.000260630137279186,8.25240825422251,7.43863628836778e-05,3.81778339607576,0.00117951318474651
2.45175381938904e-05,3.29930749581866e-06,0.000196110772794395,0.00027331804707432,8.20487443327582,7.43863628836778e-05,3.95178125199146,0.0012369338539234
8.17251273129678e-06,3.66589721757628e-06,0.000196110772794395,4.49814771217069e-05,10.0092597724501,7.46177957888278e-05,2.28510844257057,0.000203569110956624
9.80701527755614e-06,3.66589721757628e-06,0.000196110772794395,8.25650510881521e-05,9.4019240772867,7.46177957888278e-05,2.5032108806828,0.000373658117109551
1.14415178238155e-05,3.66589721757628e-06,0.000196110772794395,0.000120873160256432,9.0207688245223,7.46177957888278e-05,2.7037767718564,0.000547026094882178
1.30760203700749e-05,3.66589721757628e-06,0.000196110772794395,0.000156156139827449,8.76465415494769,7.46177957888278e-05,2.89045895160123,0.000706703483059956
1.47105229163342e-05,3.66589721757628e-06,0.000196110772794395,0.000187189851279818,8.58338720863921,7.46177957888278e-05,3.06579468812788,0.000847150294820936
1.63450254625936e-05,3.66589721757628e-06,0.000196110772794395,0.000213950837889775,8.44976429882132,7.46177957888278e-05,3.23163135097656,0.000968260373926854
1.79795280088529e-05,3.66589721757628e-06,0.000196110772794395,0.000236872289090175,8.34798942666727,7.46177957888278e-05,3.38936355492828,0.00107199417150927
1.96140305551123e-05,3.66589721757628e-06,0.000196110772794395,0.0002565035270757,8.26836814266553,7.46177957888278e-05,3.54007477694151,0.00116083771154861
2.12485331013716e-05,3.66589721757628e-06,0.000196110772794395,0.000273372870996484,8.20467386684775,7.46177957888278e-05,3.6846266493634,0.0012371819662089
2.2883035647631e-05,3.66589721757628e-06,0.000196110772794395,0.000287941704567543,8.15275251301298,7.46177957888278e-05,3.82371778038867,0.00130311498325303
2.45175381938904e-05,3.66589721757628e-06,0.000196110772794395,0.000300596429783328,8.10974195768424,7.46177957888278e-05,3.95792392333682,0.00136038547160554
8.17251273129678e-06,4.03248693933391e-06,0.000196110772794395,5.33301109459979e-05,9.83900945298644,7.48492286939778e-05,2.28864941994564,0.000241351862303693
9.80701527755614e-06,4.03248693933391e-06,0.000196110772794395,9.54554464764394e-05,9.25685094837864,7.48492286939778e-05,2.50708982705068,0.000431995159309677
1.14415178238155e-05,4.03248693933391e-06,0.000196110772794395,0.000136973239684423,8.89572498198633,7.48492286939778e-05,2.70796651278862,0.000619888950110769
1.30760203700749e-05,4.03248693933391e-06,0.000196110772794395,0.000174123528395782,8.6557455773241,7.48492286939778e-05,2.89493797306057,0.000788017071477056
1.47105229163342e-05,4.03248693933391e-06,0.000196110772794395,0.000205991945466761,8.48767348961502,7.48492286939778e-05,3.07054540779835,0.000932241444393514
1.63450254625936e-05,4.03248693933391e-06,0.000196110772794395,0.000232877139576942,8.36499954142207,7.48492286939778e-05,3.23663904920444,0.00105391363955281
1.79795280088529e-05,4.03248693933391e-06,0.000196110772794395,0.000255463162650638,8.2724323362077,7.48492286939778e-05,3.39461567313865,0.00115612941660961
1.96140305551123e-05,4.03248693933391e-06,0.000196110772794395,0.000274475696790648,8.20064783721605,7.48492286939778e-05,3.5455604355027,0.00124217293762255
2.12485331013716e-05,4.03248693933391e-06,0.000196110772794395,0.000290561502515703,8.14369529146166,7.48492286939778e-05,3.69033630381915,0.00131497119548345
2.2883035647631e-05,4.03248693933391e-06,0.000196110772794395,0.000304259641095984,8.09762913852644,7.48492286939778e-05,3.82964296883784,0.00137696377711885
2.45175381938904e-05,4.03248693933391e-06,0.000196110772794395,0.000316006664014033,8.05974725594772,7.48492286939778e-05,3.96405707605889,0.00143012634902249
8.17251273129678e-06,4.39907666109154e-06,0.000196110772794395,6.13558672417117e-05,9.69881975581842,7.50806615991278e-05,2.29218492720979,0.000277673392373779
9.80701527755614e-06,4.39907666109154e-06,0.000196110772794395,0.000106722463691106,9.14527889050209,7.50806615991278e-05,2.51096278121228,0.0004829854073915
1.14415178238155e-05,4.39907666109154e-06,0.000196110772794395,0.000149713073410162,8.8067899396226,7.50806615991278e-05,2.7121497813983,0.000677544607310883
1.30760203700749e-05,4.39907666109154e-06,0.000196110772794395,0.000186891491527112,8.58498236873852,7.50806615991278e-05,2.89941007531608,0.000845800031701756
1.47105229163342e-05,4.39907666109154e-06,0.000196110772794395,0.00021784315816458,8.43173521206991,7.50806615991278e-05,3.0752887885449,0.000985875539737363
1.63450254625936e-05,4.39907666109154e-06,0.000196110772794395,0.000243269216977884,8.32134183908174,7.50806615991278e-05,3.24163901152727,0.00110094424176666
1.79795280088529e-05,4.39907666109154e-06,0.000196110772794395,0.000264124779150366,8.23908891818414,7.50806615991278e-05,3.39985967786335,0.00119532860887994
1.96140305551123e-05,4.39907666109154e-06,0.000196110772794395,0.000281304069342802,8.17607437637046,7.50806615991278e-05,3.55103761980447,0.00127307556285119
2.12485331013716e-05,4.39907666109154e-06,0.000196110772794395,0.000295553585007619,8.12666040081443,7.50806615991278e-05,3.69603713798606,0.00133756346811941
2.2883035647631e-05,4.39907666109154e-06,0.000196110772794395,0.000307468672912754,8.08713735261398,7.50806615991278e-05,3.83555900404071,0.00139148663843361
2.45175381938904e-05,4.39907666109154e-06,0.000196110772794395,0.000317515587584327,8.05498364608285,7.50806615991278e-05,3.97018075427093,0.00143695516500101
8.17251273129678e-06,4.76566638284917e-06,0.000196110772794395,6.84850342680506e-05,9.58889531440453,7.53120945042778e-05,2.29571498963569,0.000309937299347895
9.80701527755614e-06,4.76566638284917e-06,0.000196110772794395,0.000115366851190475,9.06739349653722,7.53120945042778e-05,2.51482977085241,0.000522106627738485
1.14415178238155e-05,4.76566638284917e-06,0.000196110772794395,0.000157807869135186,8.75413228301901,7.53120945042778e-05,2.71632660758849,0.000714178583662082
1.30760203700749e-05,4.76566638284917e-06,0.000196110772794395,0.000193058305836941,8.55251831190117,7.53120945042778e-05,2.90387529033545,0.000873708695152044
1.47105229163342e-05,4.76566638284917e-06,0.000196110772794395,0.00022136152203225,8.41571334668592,7.53120945042778e-05,3.08002486427437,0.00100179832063283
1.63450254625936e-05,4.76566638284917e-06,0.000196110772794395,0.00024385883083283,8.31892106226327,7.53120945042778e-05,3.246631273686,0.00110361261052508
1.79795280088529e-05,4.76566638284917e-06,0.000196110772794395,0.000261760810831966,8.24807940693868,7.53120945042778e-05,3.40509560658781,0.00118463018455732
1.96140305551123e-05,4.76566638284917e-06,0.000196110772794395,0.000276096652874544,8.19475956197545,7.53120945042778e-05,3.5565063689991,0.00124950877028108
2.12485331013716e-05,4.76566638284917e-06,0.000196110772794395,0.000287676608603677,8.15367359553083,7.53120945042778e-05,3.70172919261509,0.00130191525943034
2.2883035647631e-05,4.76566638284917e-06,0.000196110772794395,0.000297119845112479,8.1213749816562,7.53120945042778e-05,3.84146592828654,0.00134465176751452
2.45175381938904e-05,4.76566638284917e-06,0.000196110772794395,0.00030489498220825,8.09554316127751,7.53120945042778e-05,3.97629500174647,0.00137983909010665
8.17251273129678e-06,5.1322561046068e-06,0.000196110772794395,7.41486480184415e-05,9.50943872260871,7.55435274094278e-05,2.299239632302,0.000335568667852075
9.80701527755614e-06,5.1322561046068e-06,0.000196110772794395,0.000120558152335579,9.02337832944712,7.55435274094278e-05,2.51869082344337,0.000545600488466034
1.14415178238155e-05,5.1322561046068e-06,0.000196110772794395,0.000160387361050141,8.73791866208197,7.55435274094278e-05,2.72049702103265,0.000725852386068048
1.30760203700749e-05,5.1322561046068e-06,0.000196110772794395,0.000191905913177828,8.55850534157529,7.55435274094278e-05,2.90833364984094,0.000868493402900663
1.47105229163342e-05,5.1322561046068e-06,0.000196110772794395,0.000216104792872536,8.43974711574072,7.55435274094278e-05,3.08475366863333,0.000978008357517852
1.63450254625936e-05,5.1322561046068e-06,0.000196110772794395,0.000234544449287888,8.35786543883804,7.55435274094278e-05,3.25161587114721,0.00106145925115263
1.79795280088529e-05,5.1322561046068e-06,0.000196110772794395,0.000248635528745151,8.29952247379276,7.55435274094278e-05,3.41032349650969,0.00112523013421574
1.96140305551123e-05,5.1322561046068e-06,0.000196110772794395,0.000259484464359279,8.25681372474477,7.55435274094278e-05,3.56196672193828,0.00117432830348702
2.12485331013716e-05,5.1322561046068e-06,0.000196110772794395,0.000267915779708267,8.22483788166171,7.55435274094278e-05,3.70741250814438,0.00121248524006659
2.2883035647631e-05,5.1322561046068e-06,0.000196110772794395,0.000274533153119139,8.20043852791726,7.55435274094278e-05,3.84736378353997,0.00124243296318103
2.45175381938904e-05,5.1322561046068e-06,0.000196110772794395,0.000279777316020113,8.18151657114196,7.55435274094278e-05,3.98239986192304,0.00126616605617338
8.17251273129678e-06,5.49884582636443e-06,0.000196110772794395,7.78559255869107e-05,9.4606505471421,7.57749603145779e-05,2.30275888009545,0.000352346400531701
9.80701527755614e-06,5.49884582636443e-06,0.000196110772794395,0.000121765318778625,9.0134149823261,7.57749603145779e-05,2.52254596624722,0.000551063666096297
1.14415178238155e-05,5.49884582636443e-06,0.000196110772794395,0.000157149368006625,8.75831381632201,7.57749603145779e-05,2.72466105117716,0.00071119845722154
1.30760203700749e-05,5.49884582636443e-06,0.000196110772794395,0.000183537128526719,8.6030935756412,7.57749603145779e-05,2.91278518531208,0.000830619456551496
1.47105229163342e-05,5.49884582636443e-06,0.000196110772794395,0.000202661387907684,8.50397401151357,7.57749603145779e-05,3.08947523501083,0.000917168603644937
1.63450254625936e-05,5.49884582636443e-06,0.000196110772794395,0.00021641740918616,8.43830156512355,7.57749603145779e-05,3.25659283910606,0.000979423140426444
1.79795280088529e-05,5.49884582636443e-06,0.000196110772794395,0.000226325744024719,8.39353525119088,7.57749603145779e-05,3.415543384542,0.00102426450721145
1.96140305551123e-05,5.49884582636443e-06,0.000196110772794395,0.00023349597067542,8.36234573721226,7.57749603145779e-05,3.56741871717637,0.00105671423447789
2.12485331013716e-05,5.49884582636443e-06,0.000196110772794395,0.000238711495737045,8.34025486600936,7.57749603145779e-05,3.71308712470257,0.00108031772346724
2.2883035647631e-05,5.49884582636443e-06,0.000196110772794395,0.000242520749264147,8.32442328727126,7.57749603145779e-05,3.85325261144447,0.00109755696067198
2.45175381938904e-05,5.49884582636443e-06,0.000196110772794395,0.000245308634358241,8.31299340814181,7.57749603145779e-05,3.98849537790573,0.00111017387159552
8.17251273129678e-06,1.83294860878814e-06,0.000220624619393695,6.61867623534741e-05,9.6230300794659,8.24985646052437e-05,2.40275120157222,0.000299536192040525
9.80701527755614e-06,1.83294860878814e-06,0.000220624619393695,0.000106337491994435,9.14889263494677,8.24985646052437e-05,2.6320820663475,0.00048124317145241
1.14415178238155e-05,1.83294860878814e-06,0.000220624619393695,0.000142884442217968,8.8534743507681,8.24985646052437e-05,2.84297356148795,0.000646640811575487
1.30760203700749e-05,1.83294860878814e-06,0.000220624619393695,0.000174118669065236,8.65577348508819,8.24985646052437e-05,3.03926657906983,0.000787995079989397
1.47105229163342e-05,1.83294860878814e-06,0.000220624619393695,0.000200212505534688,8.51613122782579,8.24985646052437e-05,3.22362901184088,0.000906085890505946
1.63450254625936e-05,1.83294860878814e-06,0.000220624619393695,0.000221904676850833,8.41326265185832,8.24985646052437e-05,3.39800333627169,0.00100425643340738
1.79795280088529e-05,1.83294860878814e-06,0.000220624619393695,0.000239994070078072,8.33489634293556,8.24985646052437e-05,3.56385596519344,0.00108612216865325
1.96140305551123e-05,1.83294860878814e-06,0.000220624619393695,0.000255180362506334,8.27353995888099,8.24985646052437e-05,3.72232615550763,0.00115484957037872
2.12485331013716e-05,1.83294860878814e-06,0.000220624619393695,0.000268033312957615,8.22439928309763,8.24985646052437e-05,3.87431989842186,0.00121301715099101
2.2883035647631e-05,1.83294860878814e-06,0.000220624619393695,0.000279004033307622,8.18428431994768,8.24985646052437e-05,4.0205717681244,0.00126266647180282
2.45175381938904e-05,1.83294860878814e-06,0.000220624619393695,0.000288446433097271,8.15100116309526,8.24985646052437e-05,4.16168715907026,0.00130539919321335
8.17251273129678e-06,2.19953833054577e-06,0.000220624619393695,8.74082508238608e-05,9.34492087673947,8.27299975103937e-05,2.40611905560947,0.000395576602839042
9.80701527755614e-06,2.19953833054577e-06,0.000220624619393695,0.000138972300816441,8.88123591939329,8.27299975103937e-05,2.63577136560067,0.000628935942860513
1.14415178238155e-05,2.19953833054577e-06,0.000220624619393695,0.000185156650923685,8.59430832943678,8.27299975103937e-05,2.84695846012438,0.000837948800886558
1.30760203700749e-05,2.19953833054577e-06,0.000220624619393695,0.000224076313942346,8.40352387688734,8.27299975103937e-05,3.0435266149037,0.00101408443951851
1.47105229163342e-05,2.19953833054577e-06,0.000220624619393695,0.000256194096877957,8.26957520983673,8.27299975103937e-05,3.22814746218022,0.0011594373477925
1.63450254625936e-05,2.19953833054577e-06,0.000220624619393695,0.000282607543888532,8.17145139348935,8.27299975103937e-05,3.40276620112725,0.00127897459443947
1.79795280088529e-05,2.19953833054577e-06,0.000220624619393695,0.000304424624982751,8.09708703845912,8.27299975103937e-05,3.5688512999966,0.00137771043163757
1.96140305551123e-05,2.19953833054577e-06,0.000220624619393695,0.000322584940291548,8.03914407565808,8.27299975103937e-05,3.72754361254711,0.00145989713333483
2.12485331013716e-05,2.19953833054577e-06,0.000220624619393695,0.000337837813509483,7.99294461933004,8.27299975103937e-05,3.87975039988324,0.00152892585447059
2.2883035647631e-05,2.19953833054577e-06,0.000220624619393695,0.000350767352088816,7.95538736881887,8.27299975103937e-05,4.02620726582072,0.00158744004391245
2.45175381938904e-05,2.19953833054577e-06,0.000220624619393695,0.000361826092532908,7.92434686893875,8.27299975103937e-05,4.16752045337524,0.00163748771029772
8.17251273129678e-06,2.5661280523034e-06,0.000220624619393695,0.000111863181004801,9.09823403159986,8.29614304155437e-05,2.40948220223293,0.000506250344876695
9.80701527755614e-06,2.5661280523034e-06,0.000220624619393695,0.000175429018665598,8.64827604891902,8.29614304155437e-05,2.6394555081404,0.00079392522546831
1.14415178238155e-05,2.5661280523034e-06,0.000220624619393695,0.00023118062008484,8.37231124784186,8.29614304155437e-05,2.85093778887371,0.00104623583555822
1.30760203700749e-05,2.5661280523034e-06,0.000220624619393695,0.00027731168970493,8.19036845078594,8.29614304155437e-05,3.0477806962778,0.00125500756630043
1.47105229163342e-05,2.5661280523034e-06,0.000220624619393695,0.000314775395353906,8.0636512040884,8.29614304155437e-05,3.23265959686123,0.00142455409389595
1.63450254625936e-05,2.5661280523034e-06,0.000220624619393695,0.000345151711011043,7.97152649553012,8.29614304155437e-05,3.4075224086944,0.00156202578153595
1.79795280088529e-05,2.5661280523034e-06,0.000220624619393695,0.000369926838598352,7.90220530539582,8.29614304155437e-05,3.57383965257675,0.00167414861563362
1.96140305551123e-05,2.5661280523034e-06,0.000220624619393695,0.000390316349242804,7.84855299574187,8.29614304155437e-05,3.73275377689252,0.00176642381023208
2.12485331013716e-05,2.5661280523034e-06,0.000220624619393695,0.000407266286738303,7.80604331929085,8.29614304155437e-05,3.88517331086797,0.00184313280085489
2.2883035647631e-05,2.5661280523034e-06,0.000220624619393695,0.000421500481723151,7.77168963764484,8.29614304155437e-05,4.03183488650716,0.00190755137053433
2.45175381938904e-05,2.5661280523034e-06,0.000220624619393695,0.000433571237221671,7.74345444485996,8.29614304155437e-05,4.17334559420038,0.00196217903335563
8.17251273129678e-06,2.93271777406103e-06,0.000220624619393695,0.00013870670714506,8.88314887460242,8.31928633206937e-05,2.41284066112693,0.000627733966602321
9.80701527755614e-06,2.93271777406103e-06,0.000220624619393695,0.000213863077954225,8.45017457036009,8.31928633206937e-05,2.6431345155298,0.000967863205732285
1.14415178238155e-05,2.93271777406103e-06,0.000220624619393695,0.000278072373618721,8.18762914139738,8.31928633206937e-05,2.85491157102675,0.00125845013328484
1.30760203700749e-05,2.93271777406103e-06,0.000220624619393695,0.000329992728023916,8.01643994003771,8.31928633206937e-05,3.05202884809104,0.00149342197198682
1.47105229163342e-05,2.93271777406103e-06,0.000220624619393695,0.000371307294425145,7.89848055133687,8.31928633206937e-05,3.23716544229322,0.00168039603531294
1.63450254625936e-05,2.93271777406103e-06,0.000220624619393695,0.000404200502323969,7.81359951023459,8.31928633206937e-05,3.41227198681098,0.00182925822297204
1.79795280088529e-05,2.93271777406103e-06,0.000220624619393695,0.000430589982499201,7.75035423735664,8.31928633206937e-05,3.57882105213049,0.00194868700480916
1.96140305551123e-05,2.93271777406103e-06,0.000220624619393695,0.000451984597243845,7.70186245560682,8.31928633206937e-05,3.73795667903868,0.00204551091948502
2.12485331013716e-05,2.93271777406103e-06,0.000220624619393695,0.000469527035295711,7.66378467780935,8.31928633206937e-05,3.89058866311608,0.0021249013429824
2.2883035647631e-05,2.93271777406103e-06,0.000220624619393695,0.000484073044029929,7.63327474521732,8.31928633206937e-05,4.03745466312191,0.00219073106346891
2.45175381938904e-05,2.93271777406103e-06,0.000220624619393695,0.000496264018991378,7.60840247650521,8.31928633206937e-05,4.17916261563993,0.00224590279399883
8.17251273129678e-06,3.29930749581866e-06,0.000220624619393695,0.000166611958359297,8.69984305194018,8.34242962258437e-05,2.41619445183903,0.000754022553465159
9.80701527755614e-06,3.29930749581866e-06,0.000220624619393695,0.000251745628329043,8.28709139164431,8.34242962258437e-05,2.64680840918213,0.00113930526575414
1.14415178238155e-05,3.29930749581866e-06,0.000220624619393695,0.000322177960688969,8.0404064921402,8.34242962258437e-05,2.85887982971246,0.00145805529795778
1.30760203700749e-05,3.29930749581866e-06,0.000220624619393695,0.000377526571720762,7.88186960308809,8.34242962258437e-05,3.05627109506933,0.00170854212634584
1.47105229163342e-05,3.29930749581866e-06,0.000220624619393695,0.000420450752268767,7.77418320248785,8.34242962258437e-05,3.24166502470194,0.00190280069302332
1.63450254625936e-05,3.29930749581866e-06,0.000220624619393695,0.000453833266810886,7.69778068109761,8.34242962258437e-05,3.41701496312138,0.00205387729703187
1.79795280088529e-05,3.29930749581866e-06,0.000220624619393695,0.000480042606313099,7.64163569484926,8.34242962258437e-05,3.5837955276515,0.00217249083048231
1.96140305551123e-05,3.29930749581866e-06,0.000220624619393695,0.000500868468985691,7.59916702830298,8.34242962258437e-05,3.74315234926852,0.0022667407889195
2.12485331013716e-05,3.29930749581866e-06,0.000220624619393695,0.000517626359237998,7.56625689018941,8.34242962258437e-05,3.89599648814703,0.00234258064653335
2.2883035647631e-05,3.29930749581866e-06,0.000220624619393695,0.000531277927971094,7.54022526880889,8.34242962258437e-05,4.04306662837425,0.00240436247069711
2.45175381938904e-05,3.29930749581866e-06,0.000220624619393695,0.000542529247375626,7.51926856178974,8.34242962258437e-05,4.18497155155123,0.00245528167644201
8.17251273129678e-06,3.66589721757628e-06,0.000220624619393695,0.000193837080300279,8.54849254399062,8.36557291309937e-05,2.41954359378126,0.000877233133104768
9.80701527755614e-06,3.66589721757628e-06,0.000220624619393695,0.000286095520997258,8.1591848134056,8.36557291309937e-05,2.65047721036222,0.00129475985638495
1.14415178238155e-05,3.66589721757628e-06,0.000220624619393695,0.000359503648296632,7.93078623260256,8.36557291309937e-05,2.8628425878995,0.00162697720822715
1.30760203700749e-05,3.66589721757628e-06,0.000220624619393695,0.000415184629813884,7.78678724555049,8.36557291309937e-05,3.06050746176719,0.00187896821941583
1.47105229163342e-05,3.66589721757628e-06,0.000220624619393695,0.000456976890015561,7.69087773724246,8.36557291309937e-05,3.24615837013142,0.00206810414376762
1.63450254625936e-05,3.66589721757628e-06,0.000220624619393695,0.000488496153314345,7.62417896099689,8.36557291309937e-05,3.42175136507839,0.00221074837909099
